Country_Name,Country_Code,Year,Fertility_Rate,GDP
Latin America & Caribbean (excluding high income),LAC,2022,302854949.0,9033.75538
Latin America & Caribbean (excluding high income),LAC,2022,302854949.0,3.164305299
Latin America & the Caribbean (IDA & IBRD countries),TLA,2022,326762024.0,9388.72097
Latin America & the Caribbean (IDA & IBRD countries),TLA,2022,326762024.0,3.294507673
Latvia,LVA,2022,1007636.0,21508.40033
Latvia,LVA,2022,1007636.0,3.234499022
Least developed countries: UN classification,LDC,2022,565220666.0,1267.004415
Least developed countries: UN classification,LDC,2022,565220666.0,2.247667015
Lebanon,LBN,2022,2827383.0,3823.938069
Lebanon,LBN,2022,2827383.0,1.240929472
Lesotho,LSO,2022,1168329.0,992.8573285
Lesotho,LSO,2022,1168329.0,0.214985321
Liberia,LBR,2022,2661979.0,754.5328486
Liberia,LBR,2022,2661979.0,2.648469771
Libya,LBY,2022,3365279.0,8211.380948
Libya,LBY,2022,3365279.0,0.189791959
Liechtenstein,LIE,2022,19825.0,187267.1324
Lithuania,LTU,2022,1501661.0,25078.74537
Lithuania,LTU,2022,1501661.0,1.325924176
Low & middle income,LMY,2022,3234038509.0,5582.452574
Low & middle income,LMY,2022,3234038509.0,2.901534003
Low income,LIC,2022,352439865.0,753.9542668
Low income,LIC,2022,352439865.0,1.013102913
Lower middle income,LMC,2022,1487695689.0,2430.526463
Lower middle income,LMC,2022,1487695689.0,4.516768629
Luxembourg,LUX,2022,324394.0,125006.0218
Luxembourg,LUX,2022,324394.0,-0.643838258
Macao SAR. China,MAC,2022,368988.0,35192.52784
Macao SAR. China,MAC,2022,368988.0,-22.36988625
Madagascar,MDG,2022,14775496.0,516.772197
Madagascar,MDG,2022,14775496.0,1.356337414
Malawi,MWI,2022,10480456.0,643.4331957
Malawi,MWI,2022,10480456.0,-1.626552694
Malaysia,MYS,2022,16596389.0,11993.18761
Malaysia,MYS,2022,16596389.0,7.483918118
Maldives,MDV,2022,222471.0,11780.81691
Maldives,MDV,2022,222471.0,13.39997699
Mali,MLI,2022,11186771.0,831.2234666
Mali,MLI,2022,11186771.0,0.32124413
Malta,MLT,2022,254244.0,34563.39663
Malta,MLT,2022,254244.0,5.516260668
Marshall Islands,MHL,2022,20346.0,6225.179222
Marshall Islands,MHL,2022,20346.0,0.473769941
Mauritania,MRT,2022,2414911.0,2057.380392
Mauritania,MRT,2022,2414911.0,3.665315888
Mauritius,MUS,2022,639989.0,10239.79705
Mauritius,MUS,2022,639989.0,9.208545533
Mexico,MEX,2022,65309171.0,11476.67881
Mexico,MEX,2022,65309171.0,3.297617939
Micronesia. Fed. Sts.,FSM,2022,56777.0,3766.511335
Micronesia. Fed. Sts.,FSM,2022,56777.0,-1.676007224
Middle East & North Africa,MEA,2022,238387287.0,9116.772783
Middle East & North Africa,MEA,2022,238387287.0,4.225268611
Middle East & North Africa (excluding high income),MNA,2022,210254976.0,4147.974632
Middle East & North Africa (excluding high income),MNA,2022,210254976.0,2.865728875
Middle East & North Africa (IDA & IBRD countries),TMN,2022,207727807.0,4152.183637
Middle East & North Africa (IDA & IBRD countries),TMN,2022,207727807.0,2.880220288
Middle income,MIC,2022,2881598644.0,6165.896194
Middle income,MIC,2022,2881598644.0,3.118100075
Moldova,MDA,2022,1330111.0,5715.280221
Moldova,MDA,2022,1330111.0,-2.886191445
Monaco,MCO,2022,18596.0,240862.1824
Monaco,MCO,2022,18596.0,11.75788118
Mongolia,MNG,2022,1712979.0,5045.504726
Mongolia,MNG,2022,1712979.0,3.469318706
Montenegro,MNE,2022,316670.0,10093.4387
Montenegro,MNE,2022,316670.0,6.751132807
Morocco,MAR,2022,18605603.0,3441.991455
Morocco,MAR,2022,18605603.0,0.215470438
Mozambique,MOZ,2022,16793302.0,558.2985925
Mozambique,MOZ,2022,16793302.0,1.53490339
Myanmar,MMR,2022,27216740.0,1149.018961
Myanmar,MMR,2022,27216740.0,3.305454134
Namibia,NAM,2022,1328449.0,4895.680661
Namibia,NAM,2022,1328449.0,3.836895946
Nauru,NRU,2022,6233.0,12142.76993
Nauru,NRU,2022,6233.0,0.892181739
Nepal,NPL,2022,15901334.0,1348.15719
Nepal,NPL,2022,15901334.0,3.858812084
Netherlands,NLD,2022,8903166.0,57025.01246
Netherlands,NLD,2022,8903166.0,3.339098099
New Caledonia,NCL,2022,135332.0,35745.84892
New Caledonia,NCL,2022,135332.0,3.951730026
New Zealand,NZL,2022,2580631.0,48216.50958
New Zealand,NZL,2022,2580631.0,2.656345898
Nicaragua,NIC,2022,3524605.0,2252.310206
Nicaragua,NIC,2022,3524605.0,2.291174249
Niger,NER,2022,12914594.0,588.8990483
Niger,NER,2022,12914594.0,7.821354994
Nigeria,NGA,2022,108093075.0,2162.633732
Nigeria,NGA,2022,108093075.0,0.823296498
North America,NAC,2022,187878865.0,74980.83321
North America,NAC,2022,187878865.0,1.551804358
North Macedonia,MKD,2022,918720.0,7485.603458
North Macedonia,MKD,2022,918720.0,2.523172779
Norway,NOR,2022,2703524.0,108798.4512
Norway,NOR,2022,2703524.0,2.084381901
OECD members,OED,2022,699295531.0,43681.73146
OECD members,OED,2022,699295531.0,2.368471215
Oman,OMN,2022,1790804.0,25056.79486
Oman,OMN,2022,1790804.0,3.038743644
Other small states,OSS,2022,6828200.0,15844.37006
Other small states,OSS,2022,6828200.0,3.415943378
Pacific island small states,PSS,2022,1308286.0,3909.141665
Pacific island small states,PSS,2022,1308286.0,7.78223262
Pakistan,PAK,2022,116863982.0,1589.26398
Pakistan,PAK,2022,116863982.0,2.802691093
Palau,PLW,2022,8679.0,13421.97229
Palau,PLW,2022,8679.0,-0.533364115
Panama,PAN,2022,2204170.0,17357.62863
Panama,PAN,2022,2204170.0,9.368782853
Papua New Guinea,PNG,2022,4910305.0,3115.922923
Papua New Guinea,PNG,2022,4910305.0,3.16201888
Paraguay,PRY,2022,3378612.0,6187.06603
Paraguay,PRY,2022,3378612.0,-0.960716726
Peru,PER,2022,17192503.0,7239.111311
Peru,PER,2022,17192503.0,1.7174899
Philippines,PHL,2022,56879731.0,3499.10728
Philippines,PHL,2022,56879731.0,6.018194837
Poland,POL,2022,18995573.0,18732.49773
Poland,POL,2022,18995573.0,8.292366334
Portugal,PRT,2022,5498027.0,24515.26575
Portugal,PRT,2022,5498027.0,6.336223763
Post-demographic dividend,PST,2022,567371064.0,50759.62741
Post-demographic dividend,PST,2022,567371064.0,2.62435066
Pre-demographic dividend,PRE,2022,519608514.0,1579.544354
Pre-demographic dividend,PRE,2022,519608514.0,1.434843651
Puerto Rico,PRI,2022,1701206.0,35268.0791
Puerto Rico,PRI,2022,1701206.0,4.937605707
Qatar,QAT,2022,740889.0,87480.41971
Qatar,QAT,2022,740889.0,3.942580336
Romania,ROU,2022,9833682.0,15692.30717
Romania,ROU,2022,9833682.0,4.517235041
Russian Federation,RUS,2022,77249735.0,15445.24219
Russian Federation,RUS,2022,77249735.0,-1.733186632
Rwanda,RWA,2022,7035658.0,966.5712933
Rwanda,RWA,2022,7035658.0,5.686232424
Samoa,WSM,2022,109007.0,3745.560367
Samoa,WSM,2022,109007.0,-6.846891486
Sao Tome and Principe,STP,2022,113972.0,2386.696176
Sao Tome and Principe,STP,2022,113972.0,-1.815177373
Saudi Arabia,SAU,2022,15429586.0,30447.88232
Saudi Arabia,SAU,2022,15429586.0,6.132626647
Senegal,SEN,2022,8800406.0,1594.985153
Senegal,SEN,2022,8800406.0,1.185433252
Serbia,SRB,2022,3470118.0,9537.684319
Serbia,SRB,2022,3470118.0,5.163956938
Seychelles,SYC,2022,56766.0,17167.19098
Seychelles,SYC,2022,56766.0,-4.800110867
Sierra Leone,SLE,2022,4293526.0,475.7957278
Sierra Leone,SLE,2022,4293526.0,1.232552806
Singapore,SGP,2022,2689047.0,88428.70242
Singapore,SGP,2022,2689047.0,0.458682805
Sint Maarten (Dutch part),SXM,2022,18999.0,37592.66081
Sint Maarten (Dutch part),SXM,2022,18999.0,9.316631903
Slovak Republic,SVK,2022,2777654.0,21279.45892
Slovak Republic,SVK,2022,2777654.0,2.16063787
Slovenia,SVN,2022,1050321.0,28439.3341
Slovenia,SVN,2022,1050321.0,2.271239311
Small states,SST,2022,9736737.0,14176.61406
Small states,SST,2022,9736737.0,6.564578572
Solomon Islands,SLB,2022,354373.0,2162.66613
Solomon Islands,SLB,2022,354373.0,0.080631043
Somalia,SOM,2022,8775069.0,592.103122
Somalia,SOM,2022,8775069.0,-0.658388537
South Africa,ZAF,2022,30725879.0,6766.481254
South Africa,ZAF,2022,30725879.0,1.056874678
South Asia,SAS,2022,937536709.0,2254.561958
South Asia,SAS,2022,937536709.0,5.346414024
South Asia (IDA & IBRD),TSA,2022,937536709.0,2254.561958
South Asia (IDA & IBRD),TSA,2022,937536709.0,5.346414024
Spain,ESP,2022,24361595.0,29674.54429
Spain,ESP,2022,24361595.0,4.968051244
Sri Lanka,LKA,2022,11498234.0,3342.720125
Sri Lanka,LKA,2022,11498234.0,-7.451192989
St. Kitts and Nevis,KNA,2022,24646.0,20593.60912
St. Kitts and Nevis,KNA,2022,24646.0,10.40457357
St. Lucia,LCA,2022,90909.0,13030.92895
St. Lucia,LCA,2022,90909.0,17.94014185
St. Vincent and the Grenadines,VCT,2022,51020.0,9297.846929
St. Vincent and the Grenadines,VCT,2022,51020.0,7.555697873
Sub-Saharan Africa,SSF,2022,607656298.0,1701.717266
Sub-Saharan Africa,SSF,2022,607656298.0,1.090681097
Sub-Saharan Africa (excluding high income),SSA,2022,607599532.0,1700.186414
Sub-Saharan Africa (excluding high income),SSA,2022,607599532.0,1.082204479
Sub-Saharan Africa (IDA & IBRD countries),TSS,2022,607656298.0,1701.717266
Sub-Saharan Africa (IDA & IBRD countries),TSS,2022,607656298.0,1.090681097
Sudan,SDN,2022,23454198.0,1102.245361
Sudan,SDN,2022,23454198.0,-3.529269346
Suriname,SUR,2022,310416.0,5858.824661
Suriname,SUR,2022,310416.0,1.595909857
Sweden,SWE,2022,5201777.0,56299.50573
Sweden,SWE,2022,5201777.0,1.966863651
Switzerland,CHE,2022,4417801.0,93259.90572
Switzerland,CHE,2022,4417801.0,1.7360013
Tajikistan,TJK,2022,4944055.0,1076.434691
Tajikistan,TJK,2022,4944055.0,5.800206043
Tanzania,TZA,2022,33126817.0,1193.359619
Tanzania,TZA,2022,33126817.0,1.534753586
Thailand,THA,2022,36890933.0,6913.050805
Thailand,THA,2022,36890933.0,2.325679337
Timor-Leste,TLS,2022,657338.0,2389.295875
Timor-Leste,TLS,2022,657338.0,-21.74735831
Togo,TGO,2022,4400474.0,923.2403712
Togo,TGO,2022,4400474.0,3.322890762
Tonga,TON,2022,54010.0,4681.679407
Tonga,TON,2022,54010.0,-2.78271515
Trinidad and Tobago,TTO,2022,775955.0,19629.46534
Trinidad and Tobago,TTO,2022,775955.0,1.125565858
Tunisia,TUN,2022,6257745.0,3607.910238
Tunisia,TUN,2022,6257745.0,1.830277917
Turkiye,TUR,2022,42398537.0,10674.50417
Turkiye,TUR,2022,42398537.0,4.499499758
Turkmenistan,TKM,2022,3244911.0,8792.548504
Turks and Caicos Islands,TCA,2022,22697.0,26886.51474
Turks and Caicos Islands,TCA,2022,22697.0,4.83134098
Tuvalu,TUV,2022,5513.0,5221.53307
Tuvalu,TUV,2022,5513.0,-0.283895502
Uganda,UGA,2022,23848253.0,964.3541465
Uganda,UGA,2022,23848253.0,1.498371651
Ukraine,UKR,2022,20550751.0,4575.975098
Ukraine,UKR,2022,20550751.0,-16.72835811
United Arab Emirates,ARE,2022,2893385.0,53707.98008
United Arab Emirates,ARE,2022,2893385.0,6.982417466
United Kingdom,GBR,2022,34291141.0,45564.15694
United Kingdom,GBR,2022,34291141.0,3.168175372
United States,USA,2022,168258067.0,77246.67388
United States,USA,2022,168258067.0,1.561598189
Upper middle income,UMC,2022,1393902955.0,10190.884
Upper middle income,UMC,2022,1393902955.0,3.216554541
Uruguay,URY,2022,1764421.0,20499.24222
Uruguay,URY,2022,1764421.0,4.813286594
Uzbekistan,UZB,2022,17809564.0,2276.161233
Uzbekistan,UZB,2022,17809564.0,3.49604367
Vanuatu,VUT,2022,162433.0,3128.540422
Vanuatu,VUT,2022,162433.0,-0.455454837
Viet Nam,VNM,2022,49685569.0,4179.01179
Viet Nam,VNM,2022,49685569.0,7.331941087
West Bank and Gaza,PSE,2022,2527169.0,3799.95527
West Bank and Gaza,PSE,2022,2527169.0,1.588564714
World,WLD,2022,3954754860.0,12730.15717
World,WLD,2022,3954754860.0,2.277610885
Yemen. Rep.,YEM,2022,16673411.0,698.85035
Zambia,ZMB,2022,10140033.0,1456.90157
Zambia,ZMB,2022,10140033.0,2.386468543
Zimbabwe,ZWE,2022,8614935.0,1676.821489
Zimbabwe,ZWE,2022,8614935.0,4.387996938
Afghanistan,AFG,2022,49.50872225,352.6037331
Afghanistan,AFG,2022,49.50872225,-8.586651901
Africa Eastern and Southern,AFE,2022,50.4723472,1642.432039
Africa Eastern and Southern,AFE,2022,50.4723472,0.985594676
Africa Western and Central,AFW,2022,49.72596851,1788.875347
Africa Western and Central,AFW,2022,49.72596851,1.213856709
Albania,ALB,2022,50.11773829,6810.114041
Albania,ALB,2022,50.11773829,6.13901679
Algeria,DZA,2022,49.08553228,5023.252932
Algeria,DZA,2022,49.08553228,1.926700998
American Samoa,ASM,2022,50.59291216,19673.3901
American Samoa,ASM,2022,50.59291216,3.486017106
Andorra,AND,2022,48.9050912,42350.69707
Andorra,AND,2022,48.9050912,8.479469505
Angola,AGO,2022,50.57244254,2933.484644
Angola,AGO,2022,50.57244254,-0.09675473
Antigua and Barbuda,ATG,2022,52.23915617,19919.72669
Antigua and Barbuda,ATG,2022,52.23915617,8.880996614
Arab World,ARB,2022,48.32677147,7776.62938
Arab World,ARB,2022,48.32677147,3.934409876
Argentina,ARG,2022,50.49338702,13650.60463
Argentina,ARG,2022,50.49338702,3.989131085
Armenia,ARM,2022,55.04071435,7018.051504
Armenia,ARM,2022,55.04071435,13.02541852
Aruba,ABW,2022,52.86485979,33300.83882
Aruba,ABW,2022,52.86485979,10.55378605
Australia,AUS,2022,50.34518117,65077.67667
Australia,AUS,2022,50.34518117,2.950325584
Austria,AUT,2022,50.76738746,52084.6812
Austria,AUT,2022,50.76738746,3.808956062
Azerbaijan,AZE,2022,50.65831737,7770.594223
Azerbaijan,AZE,2022,50.65831737,4.673439952
Bahamas. The,BHS,2022,52.23789221,32041.25039
Bahamas. The,BHS,2022,52.23789221,10.22051562
Bahrain,BHR,2022,38.0397668,30146.92503
Bahrain,BHR,2022,38.0397668,4.25256128
Bangladesh,BGD,2022,50.42875668,2687.899063
Bangladesh,BGD,2022,50.42875668,5.954844841
Barbados,BRB,2022,52.03543594,20738.45119
Barbados,BRB,2022,52.03543594,13.30558444
Belarus,BLR,2022,53.95609669,7994.648061
Belarus,BLR,2022,53.95609669,-3.888387839
Belgium,BEL,2022,50.58909928,49942.09064
Belgium,BEL,2022,50.58909928,2.136544076
Belize,BLZ,2022,49.72586312,6984.21696
Belize,BLZ,2022,49.72586312,7.328153287
Benin,BEN,2022,49.90366861,1304.994797
Benin,BEN,2022,49.90366861,3.420679455
Bermuda,BMU,2022,51.81197806,123091.1235
Bermuda,BMU,2022,51.81197806,6.713968522
Bhutan,BTN,2022,47.09855519,3704.018395
Bhutan,BTN,2022,47.09855519,4.545704545
Bolivia,BOL,2022,49.88295262,3600.121635
Bolivia,BOL,2022,49.88295262,2.379798264
Bosnia and Herzegovina,BIH,2022,50.77160351,7587.588173
Bosnia and Herzegovina,BIH,2022,50.77160351,5.432879738
Botswana,BWA,2022,50.62126088,7726.110997
Botswana,BWA,2022,50.62126088,3.806743239
Brazil,BRA,2022,50.89345165,9065.497334
Brazil,BRA,2022,50.89345165,2.544332854
Brunei Darussalam,BRN,2022,48.28419473,37152.47697
Brunei Darussalam,BRN,2022,48.28419473,-2.423407703
Bulgaria,BGR,2022,51.50678573,13974.44925
Bulgaria,BGR,2022,51.50678573,10.55971654
Burkina Faso,BFA,2022,50.16638615,830.0439659
Burkina Faso,BFA,2022,50.16638615,-0.794519873
Burundi,BDI,2022,50.34029048,259.0250314
Burundi,BDI,2022,50.34029048,-0.824628692
Cabo Verde,CPV,2022,50.28062089,3883.911159
Cabo Verde,CPV,2022,50.28062089,16.40476639
Cambodia,KHM,2022,50.50331462,1759.608023
Cambodia,KHM,2022,50.50331462,4.117490695
Cameroon,CMR,2022,50.12447278,1563.48894
Cameroon,CMR,2022,50.12447278,0.926268102
Canada,CAN,2022,50.30386047,55509.39318
Canada,CAN,2022,50.30386047,1.955670659
Caribbean small states,CSS,2022,50.84912666,15296.21298
Caribbean small states,CSS,2022,50.84912666,21.75674926
Cayman Islands,CYM,2022,49.5386138,96073.76359
Cayman Islands,CYM,2022,49.5386138,4.283930012
Central African Republic,CAF,2022,50.02184923,427.0580962
Central African Republic,CAF,2022,50.02184923,-1.695404956
Central Europe and the Baltics,CEB,2022,51.5551053,19414.74166
Central Europe and the Baltics,CEB,2022,51.5551053,5.60591686
Chad,TCD,2022,49.80621853,699.4632545
Chad,TCD,2022,49.80621853,-0.348673771
Channel Islands,CHI,2022,50.50264246,64501.27424
Channel Islands,CHI,2022,50.50264246,6.940651551
Chile,CHL,2022,50.3689884,15411.17395
Chile,CHL,2022,50.3689884,1.483212366
China,CHN,2022,48.96903717,12662.58317
China,CHN,2022,48.96903717,3.002576026
Colombia,COL,2022,50.69669745,6657.086697
Colombia,COL,2022,50.69669745,6.549560116
Comoros,COM,2022,49.76445253,1484.892465
Comoros,COM,2022,49.76445253,0.534046631
Congo. Dem. Rep.,COD,2022,50.39094048,664.5935433
Congo. Dem. Rep.,COD,2022,50.39094048,5.496328335
Congo. Rep.,COG,2022,50.05714837,2649.230634
Congo. Rep.,COG,2022,50.05714837,-0.812657163
Costa Rica,CRI,2022,49.99429628,13365.3564
Costa Rica,CRI,2022,49.99429628,4.009202565
Cote d'Ivoire,CIV,2022,49.51954405,2491.895934
Cote d'Ivoire,CIV,2022,49.51954405,3.64433169
Croatia,HRV,2022,51.29365679,18673.17799
Croatia,HRV,2022,51.29365679,7.675111791
Cuba,CUB,2022,50.38709205,2.17589201
Curacao,CUW,2022,52.05819118,20492.81531
Curacao,CUW,2022,52.05819118,9.607023521
Cyprus,CYP,2022,49.91761807,32048.24805
Cyprus,CYP,2022,49.91761807,3.636903498
Czechia,CZE,2022,50.73871835,27226.61564
Czechia,CZE,2022,50.73871835,0.755661356
Denmark,DNK,2022,50.24860339,67790.05399
Denmark,DNK,2022,50.24860339,1.925341067
Djibouti,DJI,2022,50.37110262,3278.138696
Djibouti,DJI,2022,50.37110262,2.313383709
Dominica,DMA,2022,50.28664916,8347.32336
Dominica,DMA,2022,50.28664916,5.111782889
Dominican Republic,DOM,2022,49.82321831,10111.24571
Dominican Republic,DOM,2022,49.82321831,3.822256105
Early-demographic dividend,EAR,2022,49.25824575,4099.075913
Early-demographic dividend,EAR,2022,49.25824575,4.476205207
East Asia & Pacific,EAS,2022,49.4602863,12909.91874
East Asia & Pacific,EAS,2022,49.4602863,2.669697239
East Asia & Pacific (excluding high income),EAP,2022,49.29501922,9916.804344
East Asia & Pacific (excluding high income),EAP,2022,49.29501922,3.14726676
East Asia & Pacific (IDA & IBRD countries),TEA,2022,49.28010724,10027.17653
East Asia & Pacific (IDA & IBRD countries),TEA,2022,49.28010724,3.148702214
Ecuador,ECU,2022,50.08831732,6476.644575
Ecuador,ECU,2022,50.08831732,4.987110508
Egypt. Arab Rep.,EGY,2022,49.43279672,4295.407496
Egypt. Arab Rep.,EGY,2022,49.43279672,4.928456185
El Salvador,SLV,2022,52.39347566,5048.443973
El Salvador,SLV,2022,52.39347566,2.438981036
Equatorial Guinea,GNQ,2022,47.22539984,8052.256529
Equatorial Guinea,GNQ,2022,47.22539984,1.211704148
Estonia,EST,2022,52.5232606,28114.14318
Estonia,EST,2022,52.5232606,-1.782541446
Eswatini,SWZ,2022,50.38854261,3986.887239
Eswatini,SWZ,2022,50.38854261,-0.310113437
Ethiopia,ETH,2022,49.76478102,1027.498631
Ethiopia,ETH,2022,49.76478102,2.677561913
Euro area,EMU,2022,51.09664307,40835.65476
Euro area,EMU,2022,51.09664307,3.013822428
Europe & Central Asia,ECS,2022,51.45391179,27567.4144
Europe & Central Asia,ECS,2022,51.45391179,3.513727403
Europe & Central Asia (excluding high income),ECA,2022,51.13281576,7302.238611
Europe & Central Asia (excluding high income),ECA,2022,51.13281576,4.641959363
Europe & Central Asia (IDA & IBRD countries),TEC,2022,51.96145026,11413.91501
Europe & Central Asia (IDA & IBRD countries),TEC,2022,51.96145026,3.034902932
European Union,EUU,2022,51.13014125,37466.69635
European Union,EUU,2022,51.13014125,3.434137406
Faroe Islands,FRO,2022,48.23507252,66979.27732
Faroe Islands,FRO,2022,48.23507252,4.999439241
Fiji,FJI,2022,49.86480469,5356.16438
Fiji,FJI,2022,49.86480469,19.35091509
Finland,FIN,2022,50.58780002,50734.71075
Finland,FIN,2022,50.58780002,1.060265416
Fragile and conflict affected situations,FCS,2022,50.08532318,1913.374228
Fragile and conflict affected situations,FCS,2022,50.08532318,-0.256435212
France,FRA,2022,51.67472918,40886.25327
France,FRA,2022,51.67472918,2.142731649
French Polynesia,PYF,2022,49.45980626,18984.8511
French Polynesia,PYF,2022,49.45980626,3.699664651
Gabon,GAB,2022,49.1206333,8820.347338
Gabon,GAB,2022,49.1206333,0.906957585
Gambia. The,GMB,2022,50.24615742,803.808655
Gambia. The,GMB,2022,50.24615742,2.355895789
Georgia,GEO,2022,52.99628644,6729.846599
Georgia,GEO,2022,52.99628644,10.84220881
Germany,DEU,2022,50.6580551,48717.99114
Germany,DEU,2022,50.6580551,1.074951887
Ghana,GHA,2022,50.12791602,2218.414758
Ghana,GHA,2022,50.12791602,1.823891285
Greece,GRC,2022,51.06007518,20867.26909
Greece,GRC,2022,51.06007518,6.997744732
Grenada,GRD,2022,49.99840559,9762.414721
Grenada,GRD,2022,49.99840559,6.612330299
Guam,GUM,2022,49.67515456,40227.27537
Guam,GUM,2022,49.67515456,4.341170678
Guatemala,GTM,2022,50.51023016,5473.208564
Guatemala,GTM,2022,50.51023016,2.629583197
Guinea,GIN,2022,50.54583764,1515.167948
Guinea,GIN,2022,50.54583764,2.226401544
Guinea-Bissau,GNB,2022,50.61375421,814.1119901
Guinea-Bissau,GNB,2022,50.61375421,1.980706409
Guyana,GUY,2022,51.03619767,18199.47484
Guyana,GUY,2022,51.03619767,62.59934929
Haiti,HTI,2022,50.46428156,1748.257135
Haiti,HTI,2022,50.46428156,-2.848281306
Heavily indebted poor countries (HIPC),HPC,2022,50.15124467,1110.130433
Heavily indebted poor countries (HIPC),HPC,2022,50.15124467,2.055053606
High income,HIC,2022,50.6047,46165.61504
High income,HIC,2022,50.6047,2.422770192
Honduras,HND,2022,49.5118884,3012.217341
Honduras,HND,2022,49.5118884,2.601152431
Hong Kong SAR. China,HKG,2022,53.92667647,48828.12125
Hong Kong SAR. China,HKG,2022,53.92667647,-2.802274606
Hungary,HUN,2022,51.98956428,18355.82781
Hungary,HUN,2022,51.98956428,5.308351562
Iceland,ISL,2022,48.74349355,75135.09161
Iceland,ISL,2022,48.74349355,6.178393262
IDA & IBRD total,IBT,2022,49.65443316,6006.273097
IDA & IBRD total,IBT,2022,49.65443316,2.767562476
India,IND,2022,48.40570567,2366.309609
India,IND,2022,48.40570567,6.26159949
Indonesia,IDN,2022,49.654228,4787.912364
Indonesia,IDN,2022,49.654228,4.639208604
Iran. Islamic Rep.,IRN,2022,49.50389139,4668.457443
Iran. Islamic Rep.,IRN,2022,49.50389139,3.041658503
Iraq,IRQ,2022,49.90491306,6441.917365
Iraq,IRQ,2022,49.90491306,5.311371462
Ireland,IRL,2022,50.43925983,103983.2913
Ireland,IRL,2022,50.43925983,7.426581778
Israel,ISR,2022,50.12234036,54930.93881
Israel,ISR,2022,50.12234036,4.752677355
Italy,ITA,2022,51.23626902,35068.83597
Italy,ITA,2022,51.23626902,4.325953928
Jamaica,JAM,2022,50.39999972,6047.216444
Jamaica,JAM,2022,50.39999972,5.233354299
Japan,JPN,2022,51.40053352,34017.27181
Japan,JPN,2022,51.40053352,1.403822375
Jordan,JOR,2022,48.19259376,4311.000051
Jordan,JOR,2022,48.19259376,1.179327547
Kazakhstan,KAZ,2022,51.87596163,11484.41681
Kazakhstan,KAZ,2022,51.87596163,0.868329715
Kenya,KEN,2022,50.43717469,2099.298568
Kenya,KEN,2022,50.43717469,2.863571211
Kiribati,KIR,2022,51.2748415,2061.393041
Kiribati,KIR,2022,51.2748415,1.991435468
Korea. Rep.,KOR,2022,50.07806884,32394.68337
Korea. Rep.,KOR,2022,50.07806884,2.805237629
Kosovo,XKX,2022,50.1637029,5290.977397
Kosovo,XKX,2022,50.1637029,5.337274838
Kuwait,KWT,2022,39.18893816,42823.82783
Kuwait,KWT,2022,39.18893816,5.671842217
Kyrgyz Republic,KGZ,2022,50.90173276,1739.8
Kyrgyz Republic,KGZ,2022,50.90173276,5.819509918
Lao PDR,LAO,2022,49.60234279,2054.430781
Lao PDR,LAO,2022,49.60234279,1.283090293
Late-demographic dividend,LTE,2022,49.72525179,12068.21328
Late-demographic dividend,LTE,2022,49.72525179,3.082420996
Latin America & Caribbean,LCN,2022,50.75423384,9618.707432
Latin America & Caribbean,LCN,2022,50.75423384,3.305264688
Latin America & Caribbean (excluding high income),LAC,2022,50.76374364,9033.75538
Latin America & Caribbean (excluding high income),LAC,2022,50.76374364,3.164305299
Latin America & the Caribbean (IDA & IBRD countries),TLA,2022,50.74855477,9388.72097
Latin America & the Caribbean (IDA & IBRD countries),TLA,2022,50.74855477,3.294507673
Latvia,LVA,2022,53.61524134,21508.40033
Latvia,LVA,2022,53.61524134,3.234499022
Least developed countries: UN classification,LDC,2022,50.26878109,1267.004415
Least developed countries: UN classification,LDC,2022,50.26878109,2.247667015
Lebanon,LBN,2022,51.5030496,3823.938069
Lebanon,LBN,2022,51.5030496,1.240929472
Lesotho,LSO,2022,50.66858933,992.8573285
Lesotho,LSO,2022,50.66858933,0.214985321
Liberia,LBR,2022,50.20062493,754.5328486
Liberia,LBR,2022,50.20062493,2.648469771
Libya,LBY,2022,49.39974379,8211.380948
Libya,LBY,2022,49.39974379,0.189791959
Liechtenstein,LIE,2022,50.41065934,187267.1324
Lithuania,LTU,2022,53.03152119,25078.74537
Lithuania,LTU,2022,53.03152119,1.325924176
Low & middle income,LMY,2022,49.54593899,5582.452574
Low & middle income,LMY,2022,49.54593899,2.901534003
Low income,LIC,2022,50.08183425,753.9542668
Low income,LIC,2022,50.08183425,1.013102913
Lower middle income,LMC,2022,49.25531995,2430.526463
Lower middle income,LMC,2022,49.25531995,4.516768629
Luxembourg,LUX,2022,49.6696258,125006.0218
Luxembourg,LUX,2022,49.6696258,-0.643838258
Macao SAR. China,MAC,2022,53.07896796,35192.52784
Macao SAR. China,MAC,2022,53.07896796,-22.36988625
Madagascar,MDG,2022,49.89746963,516.772197
Madagascar,MDG,2022,49.89746963,1.356337414
Malawi,MWI,2022,51.36139762,643.4331957
Malawi,MWI,2022,51.36139762,-1.626552694
Malaysia,MYS,2022,48.90176477,11993.18761
Malaysia,MYS,2022,48.90176477,7.483918118
Maldives,MDV,2022,42.47356273,11780.81691
Maldives,MDV,2022,42.47356273,13.39997699
Mali,MLI,2022,49.51303002,831.2234666
Mali,MLI,2022,49.51303002,0.32124413
Malta,MLT,2022,47.86999846,34563.39663
Malta,MLT,2022,47.86999846,5.516260668
Marshall Islands,MHL,2022,48.94512738,6225.179222
Marshall Islands,MHL,2022,48.94512738,0.473769941
Mauritania,MRT,2022,50.98902292,2057.380392
Mauritania,MRT,2022,50.98902292,3.665315888
